author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
233269455,2022-10-18 10:41:20+00:00, ,1.58232E+18,en,1,0,2,0,Twitter Web App,@EmiratesSupport Morning Emirates. What is your policy for seating families on your flights? Can toddlers sit away from their adults?
44342273,2022-10-18 09:43:31+00:00, ,1.58231E+18,en,141,0,2,0,Twitter for iPhone,@EmiratesSupport It doesn’t help. And I’m not happy being ripped off. Now what can you do? 🤣
197401034,2022-10-18 08:27:51+00:00, ,1.58229E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Shall I send you this via DM?
197401034,2022-10-18 08:12:56+00:00, ,1.58228E+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport Have already done this a week ago and heard absolutely nothing. Will be second complaint as stated in first tweet , because raised totally unacceptable issues with your cabin crew during and after my flight. Complaint was then raised with cabin manager Marcus who escalated??"
197401034,2022-10-18 08:08:37+00:00, ,1.58228E+18,en,1,0,3,0,Twitter for iPhone,@EmiratesSupport how do I actually get any response from yourselves. Made a complaint with cabin crew heard nothing. Made complaint via email heard nothing. Fly emirates fly better. Don’t think so somehow . But your slogan for customer service could be make complaint hear nothing
495801929,2022-10-18 07:24:19+00:00, ,1.58227E+18,en,1,0,1,0,Twitter Web App,"@EmiratesSupport Hi, are we allowed to carry a week's supply of gym supplements such as Omega 3, Creatine and a Joint Support supplement (powder form) in small containers on a flight to the UAE?"
336459594,2022-10-18 06:46:50+00:00, ,1.58226E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I did it three times. First and second time I got Skywards miles and apologies. Third time I’ve been COMPLETELY ignored. The service is getting worse and worse every time! In Narita airport the lounge is closed. You charge crazy amounts of money and you close the lounge!!!!
1.58205E+18,2022-10-18 02:32:06+00:00, ,1.5822E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport My ticket No -  607 7827277856 JetBlue-Emirates . 
My baggage report reference # BOMA697858
Tag no # B6472176/77
Flight No. details - 1284 - EK204 - EK506 . With the abv ticket # I cannot file complain on emirates website"
81640034,2022-10-18 01:17:44+00:00, ,1.58218E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport @makemytrip @Rajesh_Magow @HHAhmedBinSaeed I understand Emirates don't have option now.why are you providing the control to worthless travel Agency who doesn't care. Why can't Emirates have an option in ur website or app wer we can book shuttle directly?
128859366,2022-10-17 23:07:36+00:00, ,1.58215E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport NCEEK12614 Even though I gave it many times to your colleagues!
370240266,2022-10-17 21:59:55+00:00, ,1.58213E+18,en,1,0,1,0,Twitter Web App,"@EmiratesSupport Since DM is needed for you to initiate enquiry into this, I’ve DM’ed you the same information as well."
1.24316E+18,2022-10-17 21:11:08+00:00, ,1.58212E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have Emirates Skywards gold card. Am I allowed up to 3 check-in luggages for no fee and do I need to request ahead of time? TIA
9.78365E+17,2022-10-17 20:25:13+00:00,5028e25dc94f3898,1.58211E+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport I think I left my kindle on one of your planes, how can I get in touch?"
1.54894E+18,2022-10-17 19:37:36+00:00, ,1.58209E+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport @emirates Asking for a friend, any tips on how to get upgraded on a flight to Dubai? 👀"
10080082,2022-10-17 17:50:05+00:00, ,1.58207E+18,en,1,0,0,0,Twitter Web App,@EmiratesSupport Thanks!
2831627402,2022-10-17 17:05:04+00:00, ,1.58206E+18,en,1,0,2,0,Twitter for Android,"@EmiratesSupport Is there a SLA of 'As soon as possible'. It's almost a month now since I first raised the issue and there is no response from you.
Pathetic experience. I regret to choose you over other airlines."
1.58205E+18,2022-10-17 17:01:06+00:00, ,1.58205E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport - I am unable to register complain on your feedback page. Emailed to customer care but no response.
1.58205E+18,2022-10-17 17:00:20+00:00, ,1.58205E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport   MCO-JFK-Dubai-Mumbai -delayed baggage.
Ticket No -  607 7827277856 JetBlue-Emirates . 
Baggage Ref # BOMA697858
Tag no # B6472176/77
Flight #  1284 - EK204 - EK506
Bags delivered after my return to the US. Compensate $500 for 2 news bags, clothes,accessories"
361671182,2022-10-17 16:24:38+00:00, ,1.58204E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have to even buy clothes for survival.. you do not understand my condition seriously and being very insensitive about it but not trying to provide the interim relief atleast until you find the luggage back to me.
361671182,2022-10-17 16:22:33+00:00, ,1.58204E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I have been living without my only luggage bag that I had bought along.. its 3rd day today and I’m bearing the costs for calling card and trying to contact the customer support and travelled to the airport couple kf time in the past 2days.. how is Emirates going to compensate it?
1.03566E+18,2022-10-17 15:22:14+00:00, ,1.58203E+18,en,1,0,0,0,Twitter for iPhone,@EmiratesSupport where is my bag 😡
361671182,2022-10-17 11:45:00+00:00, ,1.58197E+18,en,0,0,6,0,Twitter Web App,"@EmiratesSupport @Emirates247 @emirates 
Hello Emirates,
I flew with Emirates from India to Dubai on October 15, 2022, PNR: OL4Q6F, and did not receive my luggage from belt 13. DXBA706831 is the reference number. Emirates says it's not their responsibility."
2365319480,2022-10-17 11:42:24+00:00, ,1.58197E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Thank you. @EmiratesSupport
2806384262,2022-10-17 08:24:19+00:00, ,1.58192E+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport All sorted now, I think there may have been some issues with the App last night. Thank you!"
1.24316E+18,2022-10-17 07:54:55+00:00, ,1.58192E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport can I bring baklava on my carry on luggage or will it be a problem because of the honey and/or syrup? TIA
1.45597E+18,2022-10-17 07:10:38+00:00, ,1.58191E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport The tedious complaint form. Thank you
370240266,2022-10-17 06:54:52+00:00, ,1.5819E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport I have not received my baggage after landing at Amsterdam airport on 14th October 1:15pm. This has seriously disrupted my travel and even after four days of landing there hasn’t been a definite response from Emirates. https://t.co/rWOZEL2PO2
145266965,2022-10-17 05:45:55+00:00, ,1.58188E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Thank you
23993095,2022-10-17 04:55:52+00:00, ,1.58187E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Ok great! Thank you!
23993095,2022-10-17 03:19:23+00:00, ,1.58185E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Yes I have read all this, but nowhere does it say what is classed as fully vaccinated - two initial vaccines or do you have to have had the booster as well? It doesn’t state anywhere what is classed as fully vaccinated….thanks!"
546162080,2022-10-17 02:41:57+00:00,01bf5c1e56ac186d,1.58184E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hi.  I sent a query on bringing my cat on my flight.  How do I need to do that?  And I have a long flight.  Is there pet care at layover in Dubai and at destination?  I am working with a logistics company to do the paper work  routing is ruh dxb iad.
Thanks"
19380773,2022-10-17 01:52:28+00:00, ,1.58183E+18,en,2,0,2,0,Twitter for iPhone,@EmiratesSupport @EmiratesSupport @emirates pls give me a timeline on how long they will take to respond. I have been waiting over a month for my baggage and your teams do not have the courtesy to keep me posted on the status nor respond back to emails / calls.
119066102,2022-10-17 01:22:02+00:00, ,1.58182E+18,en,1,0,1,0,Twitter for Android,"@EmiratesSupport I'm in Bali, my luggage didn't arrive. Can you contact me ASAP?"
2806384262,2022-10-16 21:22:53+00:00, ,1.58176E+18,en,1,0,2,0,Twitter for Android,"@EmiratesSupport Hi I have an upcoming trip to Dubai on 5th November. I am trying to purchase seats on the app however, I'm getting the message that seat selection is not available on the flight however, yesterday I could see seats have been purchased. Please help!"
3376237803,2022-10-16 20:22:32+00:00, ,1.58174E+18,en,0,0,1,0,Twitter for iPad,@EmiratesSupport hello is the lounge open at Heathrow?
23993095,2022-10-16 19:46:39+00:00, ,1.58173E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport good evening. What is classed as fully vaccinated please, travelling from the UK to Dubai? I can’t find this info online! Is it just your first two doses, or the booster as well? Thanks!"
2609172738,2022-10-16 17:57:12+00:00, ,1.58171E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport Thanks for the response. Have done that. Looking forward to a positive resolution.
340367543,2022-10-16 17:28:19+00:00, ,1.5817E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Just to let you know, it’s a waste of time to send it to customer relation team. They will not do anything. And they will delete it like what they did in the past."
145266965,2022-10-16 15:09:06+00:00, ,1.58166E+18,en,0,0,1,0,Twitter for iPad,@EmiratesSupport I am concerned by this email as I have made no contact with your airline at all https://t.co/aKqvDTPqkN
335793081,2022-10-16 14:51:59+00:00, ,1.58166E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport For 2 days I am seeing this.....I am doing something wrong? https://t.co/71zV3ZymEt
7.62951E+17,2022-10-16 14:49:08+00:00, ,1.58166E+18,en,0,0,2,0,Twitter for iPhone,@EmiratesSupport hi I have a Kuala Lumpur - Orlando flight via Dubai &amp; JFK this friday. But I can’t find the cabin baggage allocation for the JFK - Orlando leg operated by @JetBlue. Where do I find this info?
408464003,2022-10-16 14:18:20+00:00, ,1.58165E+18,en,1,0,2,0,Twitter for iPhone,@EmiratesSupport need to book my pending ticket from Covid time.
7.33431E+17,2022-10-16 09:59:02+00:00, ,1.58159E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  Need help to change surname in the ticket of Suraina MALIK to Suraina Kinha, who is flying with brother. The booked flight ticket PNR NO. - JEQC6N/NL6NJ2."
2365319480,2022-10-16 09:24:27+00:00, ,1.58158E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Dear team, I am travelling to India from UK the transit time in Dubai is just 1 hour and my wife is 20 weeks pregnant. I am just worried if this will be sufficient time for catch the connecting flight."
462064139,2022-10-16 08:00:06+00:00, ,1.58156E+18,en,1,0,0,0,Twitter for iPhone,@EmiratesSupport I have looked. Your response is awful. You cater for every religion and food preference but you won’t cater for a severe food allergy. Awful.
462064139,2022-10-16 07:58:39+00:00, ,1.58156E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport You offer lots of different meals for different religious reasons and for diabetics, for customers wanting low salt, low fat etc etc. But nuts? Why can you not adapt for a #nutallergy?"
462064139,2022-10-16 07:53:28+00:00, ,1.58155E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport So swapping to pretzels is too difficult?         We will book with @British_Airways
462064139,2022-10-16 07:52:46+00:00, ,1.58155E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Reply: We serve nuts on all our flights, either as a meal ingredient or as an accompaniment to drinks. Other passengers may bring food on board that contains nuts, and traces of nut residue could be passed on to surfaces as well as through the air conditioning system."
136268587,2022-10-16 07:49:11+00:00, ,1.58155E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport This is ridicules, despite this assurance from you and providing the details you have requested no one reached out yet. I think the aim is to forget the claim. Worst customer service ever."
23967578,2022-10-16 00:47:31+00:00, ,1.58145E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport NEVER WANT TO FLY THIS AIRLINES AGAIN! 🤬😡😤
1966741567,2022-10-15 23:44:29+00:00, ,1.58143E+18,en,0,0,0,1,Twitter Web App,RT @AbbyHants: @EmiratesSupport hello we’re looking to fly to SA and Emirates has suitable flights. My son has a nut allergy and carries ep…
462064139,2022-10-15 22:59:33+00:00, ,1.58142E+18,en,3,0,2,1,Twitter for iPhone,@EmiratesSupport hello we’re looking to fly to SA and Emirates has suitable flights. My son has a nut allergy and carries epipens. Do you still not withdraw the sale of nuts during your flights? If this is the case we will fly with another airline.
1067844182,2022-10-15 22:38:23+00:00, ,1.58141E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport Hi guys may i bring around my ps5 onboard when i fly emirates?
207049394,2022-10-15 20:42:29+00:00, ,1.58139E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Hi. I meep@on getting an error “It seems like the details provided are already linked to an Emirates Skywards account. Please check and try again.”. I need assistance to sort this out please.
8.68132E+17,2022-10-15 18:15:43+00:00, ,1.58135E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport One more question, suppose if I used all the liquid fuel from lighter, in that case can I carry lighter to check-in or hand beg"
31373670,2022-10-15 14:09:59+00:00, ,1.58129E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hello. I am trying to leave feedback for a flight I was on, but I don’t know my ticket number to enter on the website. Are you able to let me know another way?"
1.2776E+18,2022-10-15 13:53:50+00:00, ,1.58128E+18,en,1,0,0,0,Twitter for Android,@EmiratesSupport @WestJet @TorontoPearson get your shit together! Help him out! https://t.co/HJhzHzqcDZ
2327625587,2022-10-15 12:00:47+00:00, ,1.58125E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  shame on you , 1 hours waiting in dubai airport to checkin , only 3 employees for to many passengers"
294322880,2022-10-15 11:29:55+00:00, ,1.58125E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Fine. I’ll resend the feedback via email. But can you check the feedback I’ve shared via DM on my last trip? It’s still there with no response.
294322880,2022-10-15 10:50:55+00:00, ,1.58124E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Literally in your DMs.
1.10927E+18,2022-10-15 10:49:49+00:00, ,1.58124E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hey there, my cousin is travelling from Italy to india via dubai, could you please tell me if he can carry both laptop bag and hand bag? And what's the maximum luggage limit he is travelling in economic class"
223186685,2022-10-15 08:31:55+00:00, ,1.5812E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport @emirates can't select seats for Flight EK087 / 17 Oct / DXB - ZRH . App &amp; Web shows error .. currently online check in is Open .. but error continue 😥 .. any help from technical team ..plzz !! https://t.co/SKEaSXNBmW
7.36888E+17,2022-10-15 08:04:10+00:00, ,1.58119E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Any update please
295537506,2022-10-15 08:03:30+00:00, ,1.58119E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Already done! Just gone so #poor used to be a supreme #service but not this time! #letdown
59572808,2022-10-15 01:26:57+00:00, ,1.58109E+18,en,1,0,1,0,Twitter for iPhone,@EmiratesSupport I had a bad flight to Milan.  Don’t see an email id to write to. Can I have an email ID please?
9.37987E+17,2022-10-23 11:16:16+00:00, ,1.58414E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hello there admins. I have a question regarding dubai transit visa, please check your dm"
1855452750,2022-10-23 11:03:12+00:00, ,1.58414E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Thank you I have just sent a message
1855452750,2022-10-23 10:52:13+00:00, ,1.58414E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport my little girl is in hospital and too sick to fly home on our flight tomorrow. We can't contact you to change flights. Trying to call and live chat isn't working. 

How do we reach someone to discuss? Too late to move flights on the app. Very urgent!"
1.12034E+18,2022-10-23 09:31:48+00:00, ,1.58412E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport It’s blaming each other - @airindiain says contact @emirates and vice versa! Can anyone tell me what’s my fault here ? Have I made a mistake to book these airlines?
1.2494E+18,2022-10-23 07:38:10+00:00, ,1.58409E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport What is your UK email address to make complaints?
1.55925E+18,2022-10-23 07:26:39+00:00, ,1.58408E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Hi replied back. Needless to say the return flight yesterday was equally bizarre and strange
53265812,2022-10-23 06:57:31+00:00, ,1.58408E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport unimpressed with business class if the service is staff lying about speaking a language and refusing to talk on the phone to someone who can translate. 3 hours later my mother in law barely made it on the plane and was shaking and nauseous by the end of checkin.
231900594,2022-10-23 05:04:39+00:00, ,1.58405E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport @MbalulaFikile I have sent the tickets details and you are quite now
1.24674E+18,2022-10-23 04:42:49+00:00, ,1.58404E+18,en,1,0,2,0,Twitter for Android,@EmiratesSupport @Charlieweeks9 Hi. I have dm'd you. Pls reply
85753326,2022-10-23 03:21:27+00:00, ,1.58402E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport @EmiratesSupport @emirates @aajtak New Delhi airport staff of emirates are horrible set of people. We demand action and compensation for ticket, cosof staff assuming roles n denying boarding.Immigration mauritius says if passenger has sponsorship letter then nothing more required"
85753326,2022-10-23 03:16:40+00:00, ,1.58402E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport My issue has not been resolved . Emirates Delhi ground staff can’t shun off their responsibilities. Someone lost money because of them and faces inconvenience and embarrassment. Emirates needs to fix this , being a premier airlines ."
1.58392E+18,2022-10-22 21:43:57+00:00, ,1.58394E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport SORRY BUT I FEEL YOU SHOULD NOT DESERVE 5 STAR SERVICE AWARD AT ALL. 
PLEASE DEEPLY INVESTIGATE CASE ID - BOM D  681887
9820094415 - Jainish-Biggest liar. 
Amir- Most Rude person i ever came across in airline. 
24/7 call centre is worse
#SHAMEONEMIRATESAIRLINE https://t.co/ruBHKkicU7"
1.12635E+18,2022-10-22 21:17:13+00:00, ,1.58393E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Hi, I have a follow up question to this. Should I send a DM again?"
1.58392E+18,2022-10-22 21:11:40+00:00, ,1.58393E+18,en,1,0,0,0,Twitter for Android,"@EmiratesSupport SORRY BUT I FEEL YOU SHOULD NOT DESERVE 5 STAR SERVICE AWARD AT ALL. 
PLEASE DEEPLY INVESTIGATE CASE ID - BOM D  681887
9820094415 - Jainish-Biggest liar. 
Amir- Most Rude person i ever came across in airline. 
24/7 call centre is worse
#SHAMEONEMIRATESAIRLINE"
1.43887E+18,2022-10-22 20:10:30+00:00,2a2cbae234a1da5e,1.58391E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport do you really think it’s acceptable to split a family with a 3.5 year old across the business cabin of your A380? Why weren’t we informed that the 777 had been swapped to a 380 &amp; our pre-Schooler will now be the responsibility of YOUR cabin crew?
EK384 06/11/22"
2156099024,2022-10-22 19:49:23+00:00, ,1.58391E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Hi Team, Passenger’s full name is Sarikonda bhavana with confirmation number BWA6GN and email ID sarikondabhavana18@gmail.com. Highly disappointed!"
1.48802E+18,2022-10-22 17:58:41+00:00, ,1.58388E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Thank you the hotel accommodation and meals helped a lot to get us through our long layover.
24253321,2022-10-22 16:04:22+00:00, ,1.58385E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport hi I will be flying with my young family London to Melbourne. Do you offer oat milk on the flight as my son is diary intolerant?
7.38444E+17,2022-10-22 14:45:31+00:00, ,1.58383E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Hello.   I flew on Emirates from Newark to Athens round trip and returned on the 13th.   I haven’t received any sky miles and was wondering why and if we can fix this.
304851164,2022-10-22 12:59:23+00:00, ,1.58381E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport Now Good news Enirates has closed my complaint with an apology. WHAT A DISGRACE
1.48877E+18,2022-10-22 12:58:28+00:00, ,1.5838E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport If you cater for people with dietary requirements then having atleast one milk alternative would be a good place to start. It’s insane to not offer this
16865264,2022-10-22 12:11:08+00:00, ,1.58379E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport It says vaccination not required on the top. But in the below section says vaccination or PCR report needed. Please confirm. https://t.co/oDTgJlj6G6
1.52302E+18,2022-10-22 11:31:29+00:00, ,1.58378E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport hello there admins! I have a few questions regarding Dubai Visa. Please check out your dm. Thankyou
1.02497E+18,2022-10-22 11:22:15+00:00, ,1.58378E+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport thanks!
45779533,2022-10-22 10:14:47+00:00, ,1.58376E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Ok thank you.
613151132,2022-10-22 09:51:06+00:00, ,1.58376E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport Oh dear. Any way thanks for your reply. Hoping for news at earliest.
9.47691E+17,2022-10-22 09:16:35+00:00, ,1.58375E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport should be ashamed of their service which is a which a joke. After days of engaging with Pallavi Sataliga, Mary others @emirates, we were told our issue is not fixed and we have to pay twice for our travel back to the US. loyal customers are being cheated"
1.58274E+18,2022-10-22 08:55:26+00:00, ,1.58374E+18,en,0,0,0,1,Twitter for iPad,"RT @Christy19477121: @EmiratesSupport 
Ok, so I had to cancel my flight last minute at the airport. 
With the cost of living today, I was t…"
1.48802E+18,2022-10-22 06:46:08+00:00, ,1.58371E+18,en,0,0,0,1,Twitter for iPhone,RT @HelderbergVill: @EmiratesSupport We are exhausted after 2 days and 2 flight cancellations in Dublin. Now for the 18 hr layover before t…
1.48802E+18,2022-10-22 06:40:08+00:00, ,1.58371E+18,en,0,0,2,1,Twitter for iPhone,@EmiratesSupport We are exhausted after 2 days and 2 flight cancellations in Dublin. Now for the 18 hr layover before the CT flight. Can we PLEASE have aisle seats. I realize it will be hard to get seats originally selected. KA3A2B. btw @emirates app chat function is not working.
16865264,2022-10-22 05:35:18+00:00, ,1.58369E+18,en,0,0,2,0,Twitter for iPhone,"@EmiratesSupport Hi, is there still any PCR test requirement while traveling to India for unvaccinated passengers ? Kindly reply."
1.54345E+18,2022-10-22 05:14:22+00:00, ,1.58369E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport unaccompanied kids; no staff to handle at the arrival of Dubaï airport, unacceptable behavior from the airline Emirates; 6 yo and 12 yo ! 1768223374905  no other complain channel@is working"
8.82847E+17,2022-10-22 02:50:12+00:00, ,1.58365E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Hello.We will be traveling USA to India and India to USA via Dubai. Is one carry on+ one purse allowed?
2692417086,2022-10-21 23:59:49+00:00, ,1.58361E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport Thank you
1.02497E+18,2022-10-21 23:07:18+00:00, ,1.5836E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport is there any restriction on carrying cardboard boxes as checked baggage?
1677613436,2022-10-21 22:37:37+00:00, ,1.58359E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Hi, I haven't booked my tickets yet and wanted to check before the booking. Thanks"
129477351,2022-10-21 20:54:56+00:00,1b8680cd52a711cb,1.58356E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport 
At the CPH airport counter yesterday I was told to fill Air Suvidha form after waiting in the queue and finally, reaching the counter and then was told that I could come in from the sides after filing it up. This created a ruckus with others standing in queue"
1682736775,2022-10-21 20:13:35+00:00, ,1.58355E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport we are travelling to DXB next week and it’s our first family trip with the twins and 2 children. Are you able to allocate 6 seats together for us for convenience and also will we be able to take our twin stroller through to the gates before boarding and at DXB? https://t.co/iWLtjX8wYQ
2600348732,2022-10-21 18:50:00+00:00,00ecb59b0dad186e,1.58353E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Hi emirates , I’m a skyward member , unfortunately I can’t get support from your team to do the online check in ,Something wrong in your application and no one can help , I have 6 flights this month and every time I need to go to check in desk.
Very disappointed"
19373810,2022-10-21 17:07:20+00:00, ,1.58351E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport just logged on to my account and seen that my Skyward miles balance is zero yet in your recent emails to me it said the balance was still there. Was wanting to cash these in on my next flight!
118152112,2022-10-21 13:46:37+00:00, ,1.58345E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Still no feedback SIX hours later.

Your customer service is sub optimal https://t.co/F5Ctojj8lq"
1.52993E+18,2022-10-21 10:45:13+00:00, ,1.58341E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport when will someone inform me about the whereabouts of my luggage ?
85753326,2022-10-21 10:26:30+00:00, ,1.5834E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Thanks
1.55925E+18,2022-10-21 10:23:43+00:00, ,1.5834E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport hi wonderful flight but u r struggling with ur complaints section because u don’t seem to care much on addressing serious issues + matters. So far my wonderful flight is shrouded with a serious problem that no 1 seems to be bothered with.
85753326,2022-10-21 09:41:57+00:00, ,1.58339E+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport please respond to complaints made. Your New Delhi airport staff at checkin is corrupt Ill informed and causing inconvenience to passengers . A relative was looked to board plane, even tho he had all documents . I have sent a DM but no response . P8XW82. Pnr."
1.52993E+18,2022-10-21 08:43:23+00:00, ,1.58338E+18,en,0,0,0,1,Twitter for iPhone,RT @AksaKha54226395: @EmiratesSupport @rahulchawlasir Flying with emirates is extremely frustrating. How an item of luggage can go missing…
1.52993E+18,2022-10-21 08:41:55+00:00, ,1.58338E+18,en,0,0,0,1,Twitter for iPhone,@EmiratesSupport @rahulchawlasir Flying with emirates is extremely frustrating. How an item of luggage can go missing from london to dubai is beyond me. With absolutely no efforts to be in touch with the customer
1.52993E+18,2022-10-21 08:41:03+00:00, ,1.58338E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @rahulchawlasir So you can reply to other people but you can’t reply to me. Someone you have left without luggage for 5 days with no responses
340367543,2022-10-21 08:19:01+00:00, ,1.58337E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Better you always have old joiners. Most of the crew was new joiners and they have joined back in April and not trained well how to serve passengers. Very bad when you don’t have old joiners in the team 👎🏻
85753326,2022-10-21 08:17:18+00:00, ,1.58337E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport On 20th oct night  , my relative coming from New Delhi to Mauritius , who had all documents including my sponsorship letter , along with some 500 Usd on him and his credit and debit card which allows him a limit of of 5000 Usd , was not allowed to board the fligh"
16813335,2022-10-21 07:41:30+00:00, ,1.58336E+18,en,1,0,1,0,Twitter for iPhone,@EmiratesSupport I have messaged you with my info.
1.52993E+18,2022-10-21 07:22:10+00:00, ,1.58336E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Monday I arrived to dubai now it is Friday and my luggage is still missing. Did not expect this kind of thing to happen on a emirates airline. I’ve had one phone call @EmiratesSupport during this time to tell me my luggage has not been located.
1.32826E+18,2022-10-21 05:59:24+00:00, ,1.58334E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Thanks and well noted. Yes I did send a message via that channel with more details. I received an automated reply but so far, nothing more."
7.33431E+17,2022-10-21 03:35:10+00:00, ,1.5833E+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport kindly carry out name change request. I am ready to pay the fees of USD 30, Kindly to the needful."
8.69987E+17,2022-10-21 03:30:03+00:00, ,1.5833E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport - Hi guys, I just paid £735 for a London to Dubai return flight, this is higher than what your average ticket is for this route, would it be possible to get complementary lounge access or discount on future flights, or anything else as I am a long term customer"
118152112,2022-10-20 18:49:01+00:00, ,1.58317E+18,en,1,1,1,0,Twitter for iPhone,@EmiratesSupport I need help to change my seat.
