,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
608,877420908,2022-10-18 19:51:46+00:00, ,1582459441458253825,en,1,0,3,0,Twitter Web App,"@EmiratesSupport Trying to book a flight using my Family miles for part payment, but it is only showing my balance as miles to spend on the flight, not our full family balance, which I can see on the dashboard.  Can you help?"
609,495801929,2022-10-18 19:39:03+00:00, ,1582456240508391424,en,0,0,0,0,Twitter Web App,@EmiratesSupport Thank you!
610,1554557324899061770,2022-10-18 18:30:56+00:00, ,1582439100111814656,en,0,0,0,0,Twitter for Android,@EmiratesSupport @ryantaylorbmx So if the flight was cheaper you would refund the difference?
611,1447933770808664071,2022-10-18 17:55:34+00:00, ,1582430202134945792,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport hello can you please respond to my DM?
612,1906098230,2022-10-18 15:20:16+00:00, ,1582391117286211584,en,0,0,0,1,Twitter Web App,RT @srudrangi: @EmiratesSupport We had a flight cancellation in August. Emirates staff didn't care rebook. They made us to make our own arr…
613,144767094,2022-10-18 14:44:13+00:00, ,1582382044176273408,en,0,0,1,0,Twitter for Android,@EmiratesSupport @EmiratesSupport No updates sofar
614,75519822,2022-10-18 14:39:27+00:00, ,1582380846023311363,en,0,0,1,0,Twitter for Android,@EmiratesSupport Sure. Have done that I am hoping for a speedy response on this.
615,261261302,2022-10-18 12:40:51+00:00, ,1582350997242118144,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi team, We need GST invoices for E-tickets - 176-5240562080, 176-5240562081 and 176-6746715802. We can see the invoices in our GSTR. Please provide the soft copies of the tax invoices."
616,75519822,2022-10-18 11:02:58+00:00, ,1582326367215316992,en,1,0,1,0,Twitter Web App,@EmiratesSupport @emirates have been following up since a couple of months since my baggage's were completely broken and mishandled by your team. Commit from your airport counter was resolution in a few weeks. Claim no - ( PIR ) - BOMD650233. Can we have a timeline ?
617,233269455,2022-10-18 10:41:20+00:00, ,1582320923394252800,en,1,0,2,0,Twitter Web App,@EmiratesSupport Morning Emirates. What is your policy for seating families on your flights? Can toddlers sit away from their adults?
618,44342273,2022-10-18 09:43:31+00:00, ,1582306371797536768,en,141,0,2,0,Twitter for iPhone,@EmiratesSupport It doesn’t help. And I’m not happy being ripped off. Now what can you do? 🤣
619,197401034,2022-10-18 08:27:51+00:00, ,1582287331536429062,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Shall I send you this via DM?
620,197401034,2022-10-18 08:12:56+00:00, ,1582283577517277184,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport Have already done this a week ago and heard absolutely nothing. Will be second complaint as stated in first tweet , because raised totally unacceptable issues with your cabin crew during and after my flight. Complaint was then raised with cabin manager Marcus who escalated??"
621,197401034,2022-10-18 08:08:37+00:00, ,1582282489661640704,en,1,0,3,0,Twitter for iPhone,@EmiratesSupport how do I actually get any response from yourselves. Made a complaint with cabin crew heard nothing. Made complaint via email heard nothing. Fly emirates fly better. Don’t think so somehow . But your slogan for customer service could be make complaint hear nothing
622,495801929,2022-10-18 07:24:19+00:00, ,1582271340937383936,en,1,0,1,0,Twitter Web App,"@EmiratesSupport Hi, are we allowed to carry a week's supply of gym supplements such as Omega 3, Creatine and a Joint Support supplement (powder form) in small containers on a flight to the UAE?"
623,336459594,2022-10-18 06:46:50+00:00, ,1582261906693558272,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I did it three times. First and second time I got Skywards miles and apologies. Third time I’ve been COMPLETELY ignored. The service is getting worse and worse every time! In Narita airport the lounge is closed. You charge crazy amounts of money and you close the lounge!!!!
624,1582051881148350464,2022-10-18 02:32:06+00:00, ,1582197802599591936,en,0,0,1,0,Twitter Web App,"@EmiratesSupport My ticket No -  607 7827277856 JetBlue-Emirates . 
My baggage report reference # BOMA697858
Tag no # B6472176/77
Flight No. details - 1284 - EK204 - EK506 . With the abv ticket # I cannot file complain on emirates website"
625,81640034,2022-10-18 01:17:44+00:00, ,1582179087824875520,en,0,0,0,0,Twitter for Android,@EmiratesSupport @makemytrip @Rajesh_Magow @HHAhmedBinSaeed I understand Emirates don't have option now.why are you providing the control to worthless travel Agency who doesn't care. Why can't Emirates have an option in ur website or app wer we can book shuttle directly?
626,128859366,2022-10-17 23:07:36+00:00, ,1582146337025318912,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport NCEEK12614 Even though I gave it many times to your colleagues!
627,370240266,2022-10-17 21:59:55+00:00, ,1582129306506928128,en,1,0,1,0,Twitter Web App,"@EmiratesSupport Since DM is needed for you to initiate enquiry into this, I’ve DM’ed you the same information as well."
628,1243164268385710080,2022-10-17 21:11:08+00:00, ,1582117026549534720,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have Emirates Skywards gold card. Am I allowed up to 3 check-in luggages for no fee and do I need to request ahead of time? TIA
629,978364621571665921,2022-10-17 20:25:13+00:00,5028e25dc94f3898,1582105474840731648,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport I think I left my kindle on one of your planes, how can I get in touch?"
630,1548943174248398850,2022-10-17 19:37:36+00:00, ,1582093491714240512,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport @emirates Asking for a friend, any tips on how to get upgraded on a flight to Dubai? 👀"
631,10080082,2022-10-17 17:50:05+00:00, ,1582066430291611648,en,1,0,0,0,Twitter Web App,@EmiratesSupport Thanks!
632,2831627402,2022-10-17 17:05:04+00:00, ,1582055102017200135,en,1,0,2,0,Twitter for Android,"@EmiratesSupport Is there a SLA of 'As soon as possible'. It's almost a month now since I first raised the issue and there is no response from you.
Pathetic experience. I regret to choose you over other airlines."
633,1582051881148350464,2022-10-17 17:01:06+00:00, ,1582054103965872144,en,0,0,1,0,Twitter Web App,@EmiratesSupport - I am unable to register complain on your feedback page. Emailed to customer care but no response.
634,1582051881148350464,2022-10-17 17:00:20+00:00, ,1582053912814661633,en,0,0,1,0,Twitter Web App,"@EmiratesSupport   MCO-JFK-Dubai-Mumbai -delayed baggage.
Ticket No -  607 7827277856 JetBlue-Emirates . 
Baggage Ref # BOMA697858
Tag no # B6472176/77
Flight #  1284 - EK204 - EK506
Bags delivered after my return to the US. Compensate $500 for 2 news bags, clothes,accessories"
635,361671182,2022-10-17 16:24:38+00:00, ,1582044929773416451,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have to even buy clothes for survival.. you do not understand my condition seriously and being very insensitive about it but not trying to provide the interim relief atleast until you find the luggage back to me.
636,361671182,2022-10-17 16:22:33+00:00, ,1582044402662666240,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I have been living without my only luggage bag that I had bought along.. its 3rd day today and I’m bearing the costs for calling card and trying to contact the customer support and travelled to the airport couple kf time in the past 2days.. how is Emirates going to compensate it?
637,1035660486975651845,2022-10-17 15:22:14+00:00, ,1582029222943477760,en,1,0,0,0,Twitter for iPhone,@EmiratesSupport where is my bag 😡
638,361671182,2022-10-17 11:45:00+00:00, ,1581974554733268992,en,0,0,6,0,Twitter Web App,"@EmiratesSupport @Emirates247 @emirates 
Hello Emirates,
I flew with Emirates from India to Dubai on October 15, 2022, PNR: OL4Q6F, and did not receive my luggage from belt 13. DXBA706831 is the reference number. Emirates says it's not their responsibility."
639,2365319480,2022-10-17 11:42:24+00:00, ,1581973903727300613,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Thank you. @EmiratesSupport
640,2806384262,2022-10-17 08:24:19+00:00, ,1581924052947841026,en,0,0,0,0,Twitter for Android,"@EmiratesSupport All sorted now, I think there may have been some issues with the App last night. Thank you!"
641,1243164268385710080,2022-10-17 07:54:55+00:00, ,1581916653176356864,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport can I bring baklava on my carry on luggage or will it be a problem because of the honey and/or syrup? TIA
642,1455970293466472457,2022-10-17 07:10:38+00:00, ,1581905510647107584,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport The tedious complaint form. Thank you
643,370240266,2022-10-17 06:54:52+00:00, ,1581901542910984198,en,0,0,1,0,Twitter Web App,@EmiratesSupport I have not received my baggage after landing at Amsterdam airport on 14th October 1:15pm. This has seriously disrupted my travel and even after four days of landing there hasn’t been a definite response from Emirates. https://t.co/rWOZEL2PO2
644,145266965,2022-10-17 05:45:55+00:00, ,1581884190794346496,en,0,0,1,0,Twitter for Android,@EmiratesSupport Thank you
645,23993095,2022-10-17 04:55:52+00:00, ,1581871594833866752,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Ok great! Thank you!
646,23993095,2022-10-17 03:19:23+00:00, ,1581847314158989313,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Yes I have read all this, but nowhere does it say what is classed as fully vaccinated - two initial vaccines or do you have to have had the booster as well? It doesn’t state anywhere what is classed as fully vaccinated….thanks!"
647,546162080,2022-10-17 02:41:57+00:00,01bf5c1e56ac186d,1581837891726344192,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hi.  I sent a query on bringing my cat on my flight.  How do I need to do that?  And I have a long flight.  Is there pet care at layover in Dubai and at destination?  I am working with a logistics company to do the paper work  routing is ruh dxb iad.
Thanks"
648,19380773,2022-10-17 01:52:28+00:00, ,1581825439311745024,en,2,0,2,0,Twitter for iPhone,@EmiratesSupport @EmiratesSupport @emirates pls give me a timeline on how long they will take to respond. I have been waiting over a month for my baggage and your teams do not have the courtesy to keep me posted on the status nor respond back to emails / calls.
649,119066102,2022-10-17 01:22:02+00:00, ,1581817779912515585,en,1,0,1,0,Twitter for Android,"@EmiratesSupport I'm in Bali, my luggage didn't arrive. Can you contact me ASAP?"
650,2806384262,2022-10-16 21:22:53+00:00, ,1581757597249867777,en,1,0,2,0,Twitter for Android,"@EmiratesSupport Hi I have an upcoming trip to Dubai on 5th November. I am trying to purchase seats on the app however, I'm getting the message that seat selection is not available on the flight however, yesterday I could see seats have been purchased. Please help!"
651,3376237803,2022-10-16 20:22:32+00:00, ,1581742410920755201,en,0,0,1,0,Twitter for iPad,@EmiratesSupport hello is the lounge open at Heathrow?
652,23993095,2022-10-16 19:46:39+00:00, ,1581733381024292865,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport good evening. What is classed as fully vaccinated please, travelling from the UK to Dubai? I can’t find this info online! Is it just your first two doses, or the booster as well? Thanks!"
653,2609172738,2022-10-16 17:57:12+00:00, ,1581705837193502727,en,0,0,0,0,Twitter for Android,@EmiratesSupport Thanks for the response. Have done that. Looking forward to a positive resolution.
654,340367543,2022-10-16 17:28:19+00:00, ,1581698565675499520,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Just to let you know, it’s a waste of time to send it to customer relation team. They will not do anything. And they will delete it like what they did in the past."
655,145266965,2022-10-16 15:09:06+00:00, ,1581663532395159552,en,0,0,1,0,Twitter for iPad,@EmiratesSupport I am concerned by this email as I have made no contact with your airline at all https://t.co/aKqvDTPqkN
656,335793081,2022-10-16 14:51:59+00:00, ,1581659223825387520,en,0,0,1,0,Twitter Web App,@EmiratesSupport For 2 days I am seeing this.....I am doing something wrong? https://t.co/71zV3ZymEt
657,762951447747133441,2022-10-16 14:49:08+00:00, ,1581658507715059712,en,0,0,2,0,Twitter for iPhone,@EmiratesSupport hi I have a Kuala Lumpur - Orlando flight via Dubai &amp; JFK this friday. But I can’t find the cabin baggage allocation for the JFK - Orlando leg operated by @JetBlue. Where do I find this info?
658,408464003,2022-10-16 14:18:20+00:00, ,1581650754745475077,en,1,0,2,0,Twitter for iPhone,@EmiratesSupport need to book my pending ticket from Covid time.
659,733430990295556096,2022-10-16 09:59:02+00:00, ,1581585500095541248,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  Need help to change surname in the ticket of Suraina MALIK to Suraina Kinha, who is flying with brother. The booked flight ticket PNR NO. - JEQC6N/NL6NJ2."
660,2365319480,2022-10-16 09:24:27+00:00, ,1581576795719360512,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Dear team, I am travelling to India from UK the transit time in Dubai is just 1 hour and my wife is 20 weeks pregnant. I am just worried if this will be sufficient time for catch the connecting flight."
661,462064139,2022-10-16 08:00:06+00:00, ,1581555569441136640,en,1,0,0,0,Twitter for iPhone,@EmiratesSupport I have looked. Your response is awful. You cater for every religion and food preference but you won’t cater for a severe food allergy. Awful.
662,462064139,2022-10-16 07:58:39+00:00, ,1581555203618537472,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport You offer lots of different meals for different religious reasons and for diabetics, for customers wanting low salt, low fat etc etc. But nuts? Why can you not adapt for a #nutallergy?"
663,462064139,2022-10-16 07:53:28+00:00, ,1581553902251802625,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport So swapping to pretzels is too difficult?         We will book with @British_Airways
664,462064139,2022-10-16 07:52:46+00:00, ,1581553723347652609,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Reply: We serve nuts on all our flights, either as a meal ingredient or as an accompaniment to drinks. Other passengers may bring food on board that contains nuts, and traces of nut residue could be passed on to surfaces as well as through the air conditioning system."
665,136268587,2022-10-16 07:49:11+00:00, ,1581552822708903937,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport This is ridicules, despite this assurance from you and providing the details you have requested no one reached out yet. I think the aim is to forget the claim. Worst customer service ever."
666,23967578,2022-10-16 00:47:31+00:00, ,1581446709011709953,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport NEVER WANT TO FLY THIS AIRLINES AGAIN! 🤬😡😤
667,1966741567,2022-10-15 23:44:29+00:00, ,1581430845243465728,en,0,0,0,1,Twitter Web App,RT @AbbyHants: @EmiratesSupport hello we’re looking to fly to SA and Emirates has suitable flights. My son has a nut allergy and carries ep…
668,462064139,2022-10-15 22:59:33+00:00, ,1581419535173062656,en,3,0,2,1,Twitter for iPhone,@EmiratesSupport hello we’re looking to fly to SA and Emirates has suitable flights. My son has a nut allergy and carries epipens. Do you still not withdraw the sale of nuts during your flights? If this is the case we will fly with another airline.
669,1067844182,2022-10-15 22:38:23+00:00, ,1581414210533134341,en,0,0,1,0,Twitter Web App,@EmiratesSupport Hi guys may i bring around my ps5 onboard when i fly emirates?
670,207049394,2022-10-15 20:42:29+00:00, ,1581385042219061248,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Hi. I meep@on getting an error “It seems like the details provided are already linked to an Emirates Skywards account. Please check and try again.”. I need assistance to sort this out please.
671,868132021901578241,2022-10-15 18:15:43+00:00, ,1581348106221731840,en,0,0,1,0,Twitter for Android,"@EmiratesSupport One more question, suppose if I used all the liquid fuel from lighter, in that case can I carry lighter to check-in or hand beg"
672,31373670,2022-10-15 14:09:59+00:00, ,1581286265189978113,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hello. I am trying to leave feedback for a flight I was on, but I don’t know my ticket number to enter on the website. Are you able to let me know another way?"
673,1277599735076044800,2022-10-15 13:53:50+00:00, ,1581282204210319361,en,1,0,0,0,Twitter for Android,@EmiratesSupport @WestJet @TorontoPearson get your shit together! Help him out! https://t.co/HJhzHzqcDZ
674,2327625587,2022-10-15 12:00:47+00:00, ,1581253753096708096,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  shame on you , 1 hours waiting in dubai airport to checkin , only 3 employees for to many passengers"
675,294322880,2022-10-15 11:29:55+00:00, ,1581245983463116800,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Fine. I’ll resend the feedback via email. But can you check the feedback I’ve shared via DM on my last trip? It’s still there with no response.
676,294322880,2022-10-15 10:50:55+00:00, ,1581236170373332992,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Literally in your DMs.
677,1109274661790076928,2022-10-15 10:49:49+00:00, ,1581235892814942209,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hey there, my cousin is travelling from Italy to india via dubai, could you please tell me if he can carry both laptop bag and hand bag? And what's the maximum luggage limit he is travelling in economic class"
678,223186685,2022-10-15 08:31:55+00:00, ,1581201189659881473,en,0,0,1,0,Twitter Web App,@EmiratesSupport @emirates can't select seats for Flight EK087 / 17 Oct / DXB - ZRH . App &amp; Web shows error .. currently online check in is Open .. but error continue 😥 .. any help from technical team ..plzz !! https://t.co/SKEaSXNBmW
679,736888100614340609,2022-10-15 08:04:10+00:00, ,1581194207519072257,en,0,0,1,0,Twitter for Android,@EmiratesSupport Any update please
680,295537506,2022-10-15 08:03:30+00:00, ,1581194039621464068,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Already done! Just gone so #poor used to be a supreme #service but not this time! #letdown
681,59572808,2022-10-15 01:26:57+00:00, ,1581094244491542528,en,1,0,1,0,Twitter for iPhone,@EmiratesSupport I had a bad flight to Milan.  Don’t see an email id to write to. Can I have an email ID please?
